HDF,datetime,CCGT,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW,BIOMASS,INTEM
FUELHH,2022-07-17 14:30:00,8398,0,0,5099,2961,0,63,29,145,280,0,1062,0,1437,998
FUELHH,2022-07-17 15:00:00,9594,0,0,5099,3288,0,63,72,148,0,0,1060,0,1678,824
FUELHH,2022-07-17 15:30:00,9708,0,0,5103,3611,0,63,71,152,0,0,1060,0,1776,822
FUELHH,2022-07-17 16:00:00,11897,0,0,5100,3814,74,87,70,166,0,0,496,0,1777,0
FUELHH,2022-07-17 16:30:00,12927,0,0,5100,3848,272,91,71,171,0,0,460,46,1792,0
FUELHH,2022-07-17 17:00:00,13689,0,16,5108,4141,412,136,70,319,0,0,230,188,1815,0
FUELHH,2022-07-17 17:30:00,13965,0,149,5106,4434,390,176,65,527,0,0,232,222,1813,0
FUELHH,2022-07-17 18:00:00,13591,0,247,5112,4898,516,307,64,743,0,0,144,300,1508,0
FUELHH,2022-07-17 18:30:00,13613,0,229,5104,5249,844,359,76,770,0,0,144,326,1507,0
FUELHH,2022-07-17 19:00:00,13803,0,229,5111,5766,610,417,79,847,0,0,104,406,1408,0
FUELHH,2022-07-17 19:30:00,13897,0,230,5104,6228,588,330,3,780,0,0,104,412,1355,0
FUELHH,2022-07-17 20:00:00,14251,0,230,5107,6615,442,286,6,701,0,0,2,428,1375,0
FUELHH,2022-07-17 20:30:00,13998,0,229,5100,7048,474,244,4,573,0,0,0,288,1389,0
FUELHH,2022-07-17 21:00:00,14466,0,229,5109,7277,172,241,5,369,0,0,0,168,1372,0
FUELHH,2022-07-17 21:30:00,14340,0,230,5098,7167,170,198,3,290,0,0,0,134,1404,0
FUELHH,2022-07-17 22:00:00,14674,0,281,5081,7126,132,102,5,219,0,0,0,90,1542,0
FUELHH,2022-07-17 22:30:00,13871,0,354,5072,7220,56,101,5,152,0,0,0,0,1636,0
FUELHH,2022-07-17 23:00:00,14324,0,42,5077,7078,0,102,0,145,0,0,0,0,1629,0
FUELHH,2022-07-17 23:30:00,13161,0,0,5078,7114,0,100,8,165,0,0,0,0,1737,0
FUELHH,2022-07-18 00:00:00,13632,0,0,5054,6900,0,73,0,147,0,0,0,0,1970,0
FUELHH,2022-07-18 00:30:00,13463,0,0,5061,6694,0,71,0,146,0,0,0,0,2165,0
FUELHH,2022-07-18 01:00:00,13536,0,0,5056,6726,0,69,0,144,0,0,0,0,2064,0
FUELHH,2022-07-18 01:30:00,13432,0,0,5052,6721,0,68,0,149,0,0,0,12,1891,0
FUELHH,2022-07-18 02:00:00,13694,0,0,5034,6376,0,67,0,149,0,0,0,0,1899,0
FUELHH,2022-07-18 02:30:00,13417,0,0,5032,6368,0,65,0,149,0,0,0,0,1881,0
FUELHH,2022-07-18 03:00:00,13347,0,0,5015,6027,0,65,0,172,0,0,0,0,1916,0
FUELHH,2022-07-18 03:30:00,13663,0,0,5015,5710,0,64,0,149,0,0,0,30,1897,0
FUELHH,2022-07-18 04:00:00,13922,0,0,4999,5353,0,63,0,152,0,0,0,158,1930,0
FUELHH,2022-07-18 04:30:00,14039,0,0,5001,5076,0,63,0,153,0,0,0,136,2053,0
FUELHH,2022-07-18 05:00:00,13441,0,0,4988,4680,0,63,0,149,0,0,0,34,1985,0
FUELHH,2022-07-18 05:30:00,14174,0,83,4987,4138,0,65,0,152,0,0,0,158,2110,0
FUELHH,2022-07-18 06:00:00,14747,0,241,4986,3667,0,81,0,152,0,0,0,296,2221,266
FUELHH,2022-07-18 06:30:00,15576,0,479,4985,3177,0,134,0,187,0,0,0,234,2423,274
FUELHH,2022-07-18 07:00:00,15701,0,764,4982,2671,264,358,83,314,0,0,0,144,2587,196
FUELHH,2022-07-18 07:30:00,16452,0,902,4985,2093,702,515,98,565,0,0,0,68,2435,196
FUELHH,2022-07-18 08:00:00,16626,0,950,4988,1787,254,495,98,567,0,0,720,0,2614,296
FUELHH,2022-07-18 08:30:00,16931,0,946,4989,1612,230,496,97,563,0,0,878,0,2717,316
FUELHH,2022-07-18 09:00:00,17024,0,749,4990,1507,12,519,97,531,0,0,962,0,2632,950
FUELHH,2022-07-18 09:30:00,16916,0,687,4988,1501,176,569,96,525,0,0,952,0,2649,970
FUELHH,2022-07-18 10:00:00,17025,0,677,4988,1483,48,538,98,486,0,0,438,0,2774,916
FUELHH,2022-07-18 10:30:00,16942,0,720,4989,1412,0,476,97,464,0,0,420,0,2796,916
FUELHH,2022-07-18 11:00:00,16494,0,701,4988,1411,0,378,96,497,0,0,746,0,2743,922
FUELHH,2022-07-18 11:30:00,16360,0,721,4980,1487,0,333,157,549,0,0,772,0,2684,922
FUELHH,2022-07-18 12:00:00,16378,0,681,4972,1520,138,352,166,451,0,0,930,0,2604,958
FUELHH,2022-07-18 12:30:00,16132,0,705,4969,1558,12,406,166,393,0,0,936,0,2496,954
FUELHH,2022-07-18 13:00:00,16353,0,686,4963,1675,0,361,121,325,0,0,694,0,2517,644
FUELHH,2022-07-18 13:30:00,16306,0,636,4955,1724,0,340,97,316,0,0,682,0,2494,640
FUELHH,2022-07-18 14:00:00,15997,0,642,4946,2089,0,330,95,400,0,0,810,0,2395,698
FUELHH,2022-07-18 14:30:00,15904,0,726,4931,2314,0,333,106,384,0,0,812,0,2268,696
FUELHH,2022-07-18 15:00:00,15840,0,829,4921,2361,90,345,174,495,0,0,704,0,2150,518
FUELHH,2022-07-18 15:30:00,15977,0,928,4915,2363,128,397,173,560,0,0,704,0,2145,516
FUELHH,2022-07-18 16:00:00,15496,0,933,4914,2621,62,682,173,665,0,0,788,0,2002,836
FUELHH,2022-07-18 16:30:00,15257,0,943,4907,3016,644,755,173,779,0,0,790,0,1899,840
FUELHH,2022-07-18 17:00:00,15474,0,946,4906,3040,1332,723,171,583,0,0,906,0,1904,742
FUELHH,2022-07-18 17:30:00,16063,0,944,4905,3054,1176,722,194,580,0,0,892,0,1911,742
FUELHH,2022-07-18 18:00:00,15765,0,948,4908,3092,1474,653,196,541,0,0,672,0,1944,706
FUELHH,2022-07-18 18:30:00,16236,0,954,4910,3028,1514,565,175,576,0,0,672,0,1897,706
FUELHH,2022-07-18 19:00:00,16024,0,799,4913,3194,1668,592,423,741,0,0,632,0,1871,842
FUELHH,2022-07-18 19:30:00,15746,0,757,4911,3317,1696,602,388,623,0,0,634,0,1788,842
FUELHH,2022-07-18 20:00:00,15557,0,604,4906,3492,1616,729,375,527,0,0,668,0,1807,990
FUELHH,2022-07-18 20:30:00,15698,0,599,4910,3661,1264,662,380,531,0,0,670,0,1841,992
FUELHH,2022-07-18 21:00:00,16392,0,781,4906,3707,1300,613,140,459,0,0,476,0,1988,544
FUELHH,2022-07-18 21:30:00,16393,0,687,4909,4044,886,512,83,399,0,0,476,0,1963,536
FUELHH,2022-07-18 22:00:00,15917,0,621,4908,4413,808,424,5,377,0,0,250,16,2030,502
FUELHH,2022-07-18 22:30:00,14954,0,570,4902,4433,822,371,5,366,0,0,238,114,2044,462
FUELHH,2022-07-18 23:00:00,15625,0,312,4906,4390,438,337,4,329,0,0,0,228,2179,0
FUELHH,2022-07-18 23:30:00,15384,0,305,4900,4324,0,267,41,211,0,0,0,272,2255,0
FUELHH,2022-07-19 00:00:00,15606,0,333,4902,4445,0,130,1,179,0,0,0,160,2237,0
FUELHH,2022-07-19 00:30:00,15637,0,333,4903,4236,0,115,0,167,0,0,0,20,2164,0
FUELHH,2022-07-19 01:00:00,15886,0,464,4904,3983,0,124,0,185,0,0,0,0,1951,0
FUELHH,2022-07-19 01:30:00,15645,0,407,4911,4048,0,120,0,290,0,0,0,0,1949,0
FUELHH,2022-07-19 02:00:00,15580,0,339,4913,4036,0,105,0,315,0,0,0,0,2148,0
FUELHH,2022-07-19 02:30:00,15628,0,307,4903,3910,0,104,0,288,0,0,0,0,2301,0
FUELHH,2022-07-19 03:00:00,15838,0,372,4902,3823,0,102,0,265,0,0,0,0,2304,0
FUELHH,2022-07-19 03:30:00,15874,0,409,4905,3891,0,100,0,169,0,0,0,0,2304,0
FUELHH,2022-07-19 04:00:00,16000,0,460,4899,3634,0,113,91,293,0,0,0,0,2300,0
FUELHH,2022-07-19 04:30:00,15997,0,459,4905,3713,0,241,97,303,0,0,0,0,2286,0
FUELHH,2022-07-19 05:00:00,15989,0,475,4900,3761,0,178,97,297,0,0,0,76,2340,0
FUELHH,2022-07-19 05:30:00,16025,0,471,4905,3821,0,115,97,302,0,0,0,214,2351,0
FUELHH,2022-07-19 06:00:00,16007,0,430,4907,3643,48,153,96,292,0,0,0,232,2347,0
FUELHH,2022-07-19 06:30:00,16236,0,421,4905,3813,654,224,126,411,0,0,0,74,2345,0
FUELHH,2022-07-19 07:00:00,15603,0,378,4903,3959,1104,395,306,468,0,0,0,0,2344,278
FUELHH,2022-07-19 07:30:00,15915,0,316,4905,4361,1328,404,308,661,0,0,0,0,2333,292
FUELHH,2022-07-19 08:00:00,16141,0,303,4901,5015,746,353,318,575,0,0,710,0,2283,622
FUELHH,2022-07-19 08:30:00,16374,0,352,4902,5319,484,388,354,574,0,0,828,0,2313,626
FUELHH,2022-07-19 09:00:00,16537,0,456,4906,5311,458,401,241,540,0,0,766,0,2327,552
FUELHH,2022-07-19 09:30:00,16359,0,461,4909,5552,284,473,291,600,0,0,766,0,2242,552
FUELHH,2022-07-19 10:00:00,16129,0,468,4906,5557,104,455,254,529,0,0,892,0,2331,398
FUELHH,2022-07-19 10:30:00,15946,0,468,4905,5311,476,420,278,472,0,0,900,0,2384,408
FUELHH,2022-07-19 11:00:00,15499,0,469,4905,5215,656,323,282,487,0,0,1002,0,2382,912
FUELHH,2022-07-19 11:30:00,15326,0,470,4914,5281,482,364,321,532,0,0,1002,0,2382,924
FUELHH,2022-07-19 12:00:00,15163,0,470,4904,5414,194,383,321,513,0,0,1002,0,2367,940
FUELHH,2022-07-19 12:30:00,14903,0,438,4906,5513,124,382,216,560,0,0,1002,0,2343,940
FUELHH,2022-07-19 13:00:00,14662,0,461,4907,6028,290,410,59,597,0,0,1002,0,2372,230
FUELHH,2022-07-19 13:30:00,14344,0,407,4903,6193,322,400,135,583,0,12,1004,42,2301,206
FUELHH,2022-07-19 14:00:00,14029,0,390,4905,6619,112,359,145,581,0,16,1060,104,2290,38
FUELHH,2022-07-19 14:30:00,13144,0,247,4903,6553,102,308,145,635,0,32,1062,194,2202,42
FUELHH,2022-07-19 15:00:00,13757,0,239,4896,6159,154,164,228,571,0,32,1062,232,2085,380
FUELHH,2022-07-19 15:30:00,13858,0,263,4894,6069,226,208,237,610,0,72,1060,244,2164,386
FUELHH,2022-07-19 16:00:00,14107,0,283,4889,6049,132,443,309,698,0,70,834,278,2176,462
FUELHH,2022-07-19 16:30:00,14703,0,297,4893,6170,202,437,311,779,0,2,832,270,2186,462
FUELHH,2022-07-19 17:00:00,14797,0,311,4897,6362,866,468,312,738,0,0,992,194,2122,432
FUELHH,2022-07-19 17:30:00,14873,0,409,4903,6932,1018,514,312,800,0,0,990,194,2186,430
FUELHH,2022-07-19 18:00:00,14814,0,465,4901,7165,952,594,312,812,0,0,988,232,2208,276
FUELHH,2022-07-19 18:30:00,14612,0,474,4891,6888,1414,594,323,779,0,0,988,244,2179,274
FUELHH,2022-07-19 19:00:00,14288,0,459,4902,6668,984,588,322,846,0,0,954,314,2283,542
FUELHH,2022-07-19 19:30:00,14239,0,448,4895,6397,1002,570,283,811,0,0,952,424,2188,544
FUELHH,2022-07-19 20:00:00,14250,0,293,4902,6354,1172,558,172,812,0,0,950,482,2304,308
FUELHH,2022-07-19 20:30:00,14259,0,240,4899,6373,700,582,172,794,0,0,926,504,2300,304
FUELHH,2022-07-19 21:00:00,14577,0,238,4899,6182,842,541,142,791,0,0,570,504,2359,178
FUELHH,2022-07-19 21:30:00,14739,0,312,4903,6781,246,434,131,717,0,0,570,504,2363,178
FUELHH,2022-07-19 22:00:00,13551,0,283,4903,7354,0,279,86,672,0,0,976,504,2326,794
FUELHH,2022-07-19 22:30:00,12152,0,311,4892,7558,0,233,25,369,0,0,940,504,2246,812
FUELHH,2022-07-19 23:00:00,12088,0,340,4889,7198,0,209,1,294,0,0,132,504,2234,574
FUELHH,2022-07-19 23:30:00,11993,0,143,4889,7006,0,149,55,185,0,0,104,504,2075,572
FUELHH,2022-07-20 00:00:00,12955,0,0,4885,6734,0,69,12,149,0,0,0,504,2194,486
FUELHH,2022-07-20 00:30:00,12897,0,0,4883,6637,0,68,6,151,0,0,0,504,2153,486
FUELHH,2022-07-20 01:00:00,13305,0,0,4885,6581,0,70,4,157,0,0,0,504,2182,0
FUELHH,2022-07-20 01:30:00,13708,0,0,4895,5942,0,70,9,156,0,0,0,504,2218,0
FUELHH,2022-07-20 02:00:00,14152,0,0,4892,4747,0,93,13,141,0,0,0,504,2323,0
FUELHH,2022-07-20 02:30:00,14141,0,0,4898,4437,0,95,14,140,0,0,0,504,2268,0
FUELHH,2022-07-20 03:00:00,14190,0,0,4894,4334,0,95,15,142,0,0,0,504,2235,0
FUELHH,2022-07-20 03:30:00,13648,0,0,4896,4828,0,95,15,140,0,0,0,504,2225,0
FUELHH,2022-07-20 04:00:00,13484,0,0,4888,5074,0,94,10,147,0,0,0,458,2241,0
FUELHH,2022-07-20 04:30:00,13323,0,0,4883,5243,0,92,4,140,0,0,0,384,2219,0
FUELHH,2022-07-20 05:00:00,12492,0,0,4880,5532,0,92,25,142,0,0,0,500,2154,54
FUELHH,2022-07-20 05:30:00,12589,0,0,4888,6115,0,95,19,145,0,0,0,504,2137,86
FUELHH,2022-07-20 06:00:00,12400,0,129,4894,6897,0,108,11,154,0,0,0,504,2002,590
FUELHH,2022-07-20 06:30:00,12472,0,267,4889,7679,0,129,9,204,0,0,0,504,2042,604
FUELHH,2022-07-20 07:00:00,12869,0,312,4893,7561,0,236,33,379,0,0,446,498,1958,106
FUELHH,2022-07-20 07:30:00,13383,0,233,4892,8369,0,253,100,404,0,0,474,366,1839,90
FUELHH,2022-07-20 08:00:00,14619,0,230,4889,8474,138,257,144,417,0,0,142,288,1826,0
FUELHH,2022-07-20 08:30:00,15182,0,312,4890,8348,0,257,165,411,0,0,142,184,1823,0
FUELHH,2022-07-20 09:00:00,15074,0,489,4889,8091,106,268,162,207,0,0,136,96,1937,254
FUELHH,2022-07-20 09:30:00,15033,0,487,4893,8164,0,282,153,199,0,0,152,96,2079,262
FUELHH,2022-07-20 10:00:00,14170,0,407,4895,8393,0,292,8,196,0,0,388,96,1971,456
FUELHH,2022-07-20 10:30:00,14321,0,365,4895,7865,0,288,25,163,0,0,386,96,2118,454
FUELHH,2022-07-20 11:00:00,14385,0,303,4899,7569,0,205,70,154,0,0,458,94,2455,124
FUELHH,2022-07-20 11:30:00,14561,0,360,4892,6575,0,168,48,157,0,0,470,86,2550,136
FUELHH,2022-07-20 12:00:00,13804,0,361,4890,5971,0,122,18,174,0,0,934,42,2517,720
FUELHH,2022-07-20 12:30:00,13780,0,370,4904,5666,0,99,20,218,0,0,948,42,2478,650
FUELHH,2022-07-20 13:00:00,14488,0,438,4889,5952,0,89,79,266,0,0,792,42,2521,0
FUELHH,2022-07-20 13:30:00,14516,0,406,4873,6215,0,82,47,210,0,0,788,42,2506,0
FUELHH,2022-07-20 14:00:00,13823,0,363,4872,6653,0,92,60,214,0,16,942,104,2475,450
FUELHH,2022-07-20 14:30:00,13677,0,242,4874,6820,0,104,47,256,0,0,944,192,2522,460
FUELHH,2022-07-20 15:00:00,13447,0,266,4886,6739,0,105,188,406,0,2,948,144,2504,308
FUELHH,2022-07-20 15:30:00,13639,0,289,4880,6616,0,125,109,488,0,0,948,90,2532,306
FUELHH,2022-07-20 16:00:00,14633,0,292,4881,6153,0,260,105,517,0,0,1000,0,2529,172
FUELHH,2022-07-20 16:30:00,15217,0,347,4877,6020,0,308,132,525,0,0,1000,0,2574,172
FUELHH,2022-07-20 17:00:00,15358,0,370,4870,6053,0,255,220,620,0,0,902,0,2672,0
FUELHH,2022-07-20 17:30:00,14911,0,331,4876,5991,128,264,188,658,0,0,902,0,2689,0
FUELHH,2022-07-20 18:00:00,13986,0,296,4880,5993,166,308,189,624,0,0,900,0,2722,194
FUELHH,2022-07-20 18:30:00,13873,0,290,4886,6098,148,307,188,646,0,0,886,0,2722,188
FUELHH,2022-07-20 19:00:00,13800,0,295,4881,6213,446,307,188,647,780,0,310,0,2727,0
FUELHH,2022-07-20 19:30:00,13776,0,263,4882,6021,456,305,188,577,822,0,294,0,2730,0
FUELHH,2022-07-20 20:00:00,14143,0,295,4880,5826,480,236,155,520,700,0,324,72,2594,0
FUELHH,2022-07-20 20:30:00,14218,0,317,4885,5849,118,226,164,489,696,0,324,144,2398,0
FUELHH,2022-07-20 21:00:00,14544,0,398,4888,5823,0,187,174,501,0,0,402,202,2483,0
FUELHH,2022-07-20 21:30:00,14382,0,326,4880,5905,0,184,178,432,0,0,402,242,2566,0
FUELHH,2022-07-20 22:00:00,13789,0,329,4879,5841,0,163,140,421,88,0,204,298,2608,0
FUELHH,2022-07-20 22:30:00,13513,0,318,4882,5601,0,163,138,244,86,0,204,338,2373,0
FUELHH,2022-07-20 23:00:00,14404,0,371,4890,5643,0,144,56,159,0,0,0,264,2362,0
FUELHH,2022-07-20 23:30:00,13640,0,380,4883,5973,0,118,52,148,0,0,0,112,2142,0
FUELHH,2022-07-21 00:00:00,13745,0,370,4880,6077,0,76,55,148,0,0,0,4,2335,0
FUELHH,2022-07-21 00:30:00,13421,0,236,4877,6113,0,70,50,149,0,0,0,0,2248,0
FUELHH,2022-07-21 01:00:00,12988,0,230,4866,6634,0,70,50,154,0,0,0,0,2293,0
FUELHH,2022-07-21 01:30:00,12600,0,237,4845,6747,0,70,53,161,0,0,0,0,2283,0
FUELHH,2022-07-21 02:00:00,12571,0,242,4831,6730,0,70,60,161,0,0,0,0,2373,0
FUELHH,2022-07-21 02:30:00,12143,0,232,4823,7161,0,70,65,155,0,0,0,0,2376,0
FUELHH,2022-07-21 03:00:00,12172,0,240,4801,6974,0,70,52,171,0,0,0,0,2388,0
FUELHH,2022-07-21 03:30:00,12110,0,231,4795,7081,0,70,50,149,0,0,0,0,2383,0
FUELHH,2022-07-21 04:00:00,12288,0,235,4796,6978,0,70,75,152,0,0,0,0,2382,0
FUELHH,2022-07-21 04:30:00,12561,0,247,4790,6486,0,70,78,156,0,0,0,0,2390,0
FUELHH,2022-07-21 05:00:00,12532,0,242,4788,6081,0,70,51,156,0,0,0,0,2390,0
FUELHH,2022-07-21 05:30:00,13013,0,229,4797,6106,0,70,53,148,0,0,0,8,2359,0
FUELHH,2022-07-21 06:00:00,12916,0,238,4794,6175,0,109,53,181,0,0,0,122,2110,86
FUELHH,2022-07-21 06:30:00,13912,0,321,4797,6140,0,173,62,204,0,0,0,78,2442,122
FUELHH,2022-07-21 07:00:00,14346,0,519,4797,5903,0,291,54,233,0,0,794,0,2100,0
FUELHH,2022-07-21 07:30:00,14512,0,701,4789,5610,68,326,138,403,0,0,1000,0,2469,0
FUELHH,2022-07-21 08:00:00,15190,0,634,4773,5273,22,354,140,513,0,0,906,0,2457,240
FUELHH,2022-07-21 08:30:00,15439,0,603,4755,5061,40,357,146,534,0,0,906,0,2530,254
FUELHH,2022-07-21 09:00:00,15900,0,522,4742,4832,28,333,172,338,0,0,628,0,2561,642
FUELHH,2022-07-21 09:30:00,16238,0,541,4725,4475,0,369,214,381,0,0,600,0,2556,650
FUELHH,2022-07-21 10:00:00,16289,0,787,4727,4137,0,294,172,353,0,0,108,0,2629,748
FUELHH,2022-07-21 10:30:00,16349,0,803,4727,3921,0,270,144,361,0,0,104,0,2705,724
FUELHH,2022-07-21 11:00:00,16768,0,884,4722,3667,406,202,154,309,0,0,218,0,2707,24
FUELHH,2022-07-21 11:30:00,16983,0,825,4726,3374,484,190,164,396,0,0,222,0,2696,0
FUELHH,2022-07-21 12:00:00,17188,0,831,4720,3231,468,174,167,423,0,0,250,0,2567,0
FUELHH,2022-07-21 12:30:00,17209,0,909,4728,2856,794,188,167,431,0,0,252,0,2532,0
FUELHH,2022-07-21 13:00:00,17357,0,983,4733,2838,234,244,168,625,0,0,0,0,2510,0
FUELHH,2022-07-21 13:30:00,17325,0,988,4723,2684,294,283,168,508,0,0,0,0,2580,0
FUELHH,2022-07-21 14:00:00,17345,0,984,4726,2819,162,282,152,405,0,0,0,0,2619,80
FUELHH,2022-07-21 14:30:00,17272,0,979,4726,2513,154,282,347,332,0,0,0,0,2686,80
FUELHH,2022-07-21 15:00:00,17201,0,861,4717,2377,170,273,578,371,0,4,340,0,2647,94
FUELHH,2022-07-21 15:30:00,17222,0,790,4723,2367,106,291,542,480,0,0,368,0,2676,98
FUELHH,2022-07-21 16:00:00,17273,0,775,4731,2413,0,402,583,523,0,0,484,0,2711,420
FUELHH,2022-07-21 16:30:00,17493,0,846,4731,2290,108,436,579,656,0,0,488,0,2728,424
FUELHH,2022-07-21 17:00:00,17405,0,815,4732,2241,562,496,578,728,0,0,538,0,2762,734
FUELHH,2022-07-21 17:30:00,17439,0,825,4730,2273,596,528,580,757,0,0,538,0,2806,738
FUELHH,2022-07-21 18:00:00,17453,0,838,4729,2280,668,593,467,770,0,0,656,0,2807,658
FUELHH,2022-07-21 18:30:00,17404,0,809,4728,2311,668,587,457,868,0,0,638,0,2808,650
FUELHH,2022-07-21 19:00:00,17395,0,801,4735,2245,720,615,458,1184,0,0,378,0,2806,246
FUELHH,2022-07-21 19:30:00,17205,0,826,4733,2120,666,613,361,1107,0,0,380,0,2803,238
FUELHH,2022-07-21 20:00:00,17183,0,985,4728,1939,714,568,309,924,0,0,194,0,2792,198
FUELHH,2022-07-21 20:30:00,17227,0,983,4731,1830,700,570,310,634,0,0,194,0,2737,198
FUELHH,2022-07-21 21:00:00,17031,0,983,4737,1892,18,507,310,550,0,0,170,70,2715,260
FUELHH,2022-07-21 21:30:00,16715,0,864,4732,2127,52,522,222,354,0,0,170,128,2767,260
FUELHH,2022-07-21 22:00:00,16526,0,514,4732,2015,0,441,179,238,0,0,104,188,2771,250
FUELHH,2022-07-21 22:30:00,15852,0,497,4729,1812,0,410,162,232,0,0,100,84,2741,218
FUELHH,2022-07-21 23:00:00,16459,0,496,4735,1678,136,284,86,169,0,0,0,80,2583,0
FUELHH,2022-07-21 23:30:00,15816,0,499,4731,1557,0,298,19,192,0,0,0,220,2425,0
FUELHH,2022-07-22 00:00:00,15790,0,498,4740,1448,0,123,6,166,0,0,0,382,2456,0
FUELHH,2022-07-22 00:30:00,15438,0,498,4737,1354,0,110,2,147,0,0,0,464,2459,0
FUELHH,2022-07-22 01:00:00,15441,0,498,4736,1372,0,110,5,147,0,0,0,420,2443,0
FUELHH,2022-07-22 01:30:00,15207,0,497,4731,1456,0,111,5,147,0,0,0,408,2452,0
FUELHH,2022-07-22 02:00:00,15839,0,488,4739,1443,0,94,11,148,0,0,0,486,2450,0
FUELHH,2022-07-22 02:30:00,15806,0,445,4734,1320,0,94,22,155,0,0,0,394,2457,0
FUELHH,2022-07-22 03:00:00,15837,0,400,4742,1294,0,94,15,153,0,0,0,484,2631,0
FUELHH,2022-07-22 03:30:00,15811,0,400,4741,1235,0,94,15,151,0,0,0,504,2750,0
FUELHH,2022-07-22 04:00:00,15786,0,401,4752,1133,0,94,43,149,0,0,0,504,2724,0
FUELHH,2022-07-22 04:30:00,15841,0,400,4742,1098,0,93,50,151,0,0,0,488,2731,0
FUELHH,2022-07-22 05:00:00,15366,0,400,4753,1168,0,92,36,144,0,0,0,432,2753,0
FUELHH,2022-07-22 05:30:00,15810,0,400,4748,1188,0,94,17,157,0,0,0,366,2700,0
FUELHH,2022-07-22 06:00:00,16018,0,398,4745,1192,14,115,1,187,0,0,0,290,2703,0
FUELHH,2022-07-22 06:30:00,16687,0,401,4745,1218,116,148,36,403,0,0,0,222,2726,0
FUELHH,2022-07-22 07:00:00,16052,0,400,4744,1288,56,357,92,602,0,0,812,144,2573,90
FUELHH,2022-07-22 07:30:00,16238,0,400,4750,1476,220,468,114,803,0,0,974,90,2650,108
FUELHH,2022-07-22 08:00:00,16901,0,400,4743,1716,168,500,125,762,0,0,694,0,2795,804
FUELHH,2022-07-22 08:30:00,17004,0,401,4747,1976,158,494,125,854,0,0,714,0,2752,828
FUELHH,2022-07-22 09:00:00,17074,0,400,4740,2012,296,460,125,539,0,0,1060,0,2750,992
FUELHH,2022-07-22 09:30:00,17210,0,399,4738,1967,486,456,124,372,0,0,1056,0,2753,994
FUELHH,2022-07-22 10:00:00,17419,0,401,4742,1982,482,342,40,387,0,0,912,0,2799,1000
FUELHH,2022-07-22 10:30:00,17298,0,401,4741,1855,346,329,35,298,0,0,912,0,2813,1000
FUELHH,2022-07-22 11:00:00,17089,0,400,4744,1759,312,321,35,348,0,0,1002,0,2811,1000
FUELHH,2022-07-22 11:30:00,17009,0,400,4743,1689,358,323,36,354,0,0,1002,0,2811,1000
FUELHH,2022-07-22 12:00:00,17186,0,340,4748,1608,298,369,39,388,0,10,1002,0,2804,1000
FUELHH,2022-07-22 12:30:00,17118,0,392,4752,1509,292,264,38,323,0,0,1002,0,2784,1000
FUELHH,2022-07-22 13:00:00,17039,0,399,4742,1234,336,303,37,261,0,4,808,0,2786,924
FUELHH,2022-07-22 13:30:00,16930,0,401,4750,1314,176,370,30,246,0,0,806,0,2730,920
FUELHH,2022-07-22 14:00:00,16990,0,401,4746,1426,184,379,21,226,0,0,848,0,2706,670
FUELHH,2022-07-22 14:30:00,16914,0,400,4743,1504,210,358,0,232,0,0,850,0,2705,666
FUELHH,2022-07-22 15:00:00,17093,0,399,4740,1377,182,262,0,227,0,0,1054,0,2710,476
FUELHH,2022-07-22 15:30:00,17179,0,400,4739,1343,0,285,0,255,0,0,1052,0,2712,476
FUELHH,2022-07-22 16:00:00,17039,0,473,4740,1305,228,371,0,426,0,0,880,0,2715,460
FUELHH,2022-07-22 16:30:00,17036,0,499,4739,1349,374,396,9,426,0,0,858,0,2717,456
FUELHH,2022-07-22 17:00:00,16847,0,498,4740,1310,792,594,150,627,0,0,566,0,2718,114
FUELHH,2022-07-22 17:30:00,16997,0,496,4743,1265,912,593,177,720,0,0,566,0,2717,110
FUELHH,2022-07-22 18:00:00,17162,0,496,4741,1215,834,713,176,811,0,0,480,0,2671,54
FUELHH,2022-07-22 18:30:00,17266,0,495,4744,1126,730,734,145,816,0,0,462,0,2598,54
FUELHH,2022-07-22 19:00:00,17280,0,496,4745,1126,764,698,88,1126,0,0,204,0,2591,0
FUELHH,2022-07-22 19:30:00,17192,0,498,4743,1094,986,681,88,1158,0,0,196,0,2520,2
FUELHH,2022-07-22 20:00:00,17273,0,498,4743,1079,774,610,88,977,0,0,0,60,2583,262
FUELHH,2022-07-22 20:30:00,17083,0,499,4748,1062,762,602,88,610,0,0,0,120,2544,260
FUELHH,2022-07-22 21:00:00,16983,0,500,4741,1042,574,474,88,691,0,0,0,60,2615,0
FUELHH,2022-07-22 21:30:00,16758,0,498,4733,994,428,467,88,692,0,0,0,64,2624,0
FUELHH,2022-07-22 22:00:00,16623,0,498,4725,988,282,448,4,526,0,0,0,126,2627,84
FUELHH,2022-07-22 22:30:00,16316,0,497,4712,1025,86,414,0,250,0,0,0,132,2633,86
FUELHH,2022-07-22 23:00:00,16664,0,498,4707,965,0,357,1,333,0,0,174,140,2558,0
FUELHH,2022-07-22 23:30:00,16343,0,498,4701,954,0,336,1,202,0,0,212,126,2208,0
FUELHH,2022-07-23 00:00:00,16397,0,496,4696,903,16,264,2,170,0,0,0,182,2066,0
FUELHH,2022-07-23 00:30:00,15955,0,497,4691,808,0,232,3,169,0,0,0,196,2064,0
